url,name,contentType,description,contentRating,genre,formattedDuration,releasedDate,Hours Viewed,actors,director,creator,audio,subtitle,numberOfSeasons,seasonStartDate,uniqId,scrapedAt
https://www.netflix.com/title/80219707,Dead to Me,TVSeries,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.,18,TV Dramas,,5/3/19,"22,100,000","Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner",,Liz Feldman,,,2,5/3/19,c78acdb3-4e34-5e98-9ed6-cb83580f494a,5/3/22 14:55
https://www.netflix.com/title/81206259,The Chair,TVSeries,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",16,TV Dramas,,8/20/21,"2,200,000","Sandra Oh, Jay Duplass, Holland Taylor, David Morse, Bob Balaban, Nana Mensah, Everly Carganilla",,"Amanda Peet, Annie Julia Wyman",,,1,8/20/21,108c3066-8e2f-51ca-b5cc-cac7253150be,5/3/22 14:55
https://www.netflix.com/title/81254340,The Tinder Swindler,Movie,"Posing as a wealthy, jet-setting diamond mogul, he wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",16,Documentaries,1h 54m,2/2/22,"4,400,000",,Felicity Morris,,"English - Audio Description, English [Original], Hindi",English,,,d5c43236-e27b-5ffe-9ac2-44d4fa0f8c4c,5/3/22 14:55
https://www.netflix.com/title/80097140,Altered Carbon,TVSeries,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder.",18,TV Shows Based on Books,,2/2/18,"18,100,000","Anthony Mackie, Lela Loren, Simone Missick, Chris Conner, Dina Shihabi, Torben Liebrecht, Renée Elise Goldsberry, Joel Kinnaman, James Purefoy, Martha Higareda, Dichen Lachman, Will Yun Lee, Kristin Lehman, Ato Essandoh, Tamara Taylor, Byron Mann",,Laeta Kalogridis,,,2,2/2/18,4022092b-9e89-56a6-b45c-9c4597b9395f,5/3/22 14:55
https://www.netflix.com/title/80117552,Ozark,TVSeries,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",18,TV Thrillers,,7/21/17,"36,100,000","Jason Bateman, Laura Linney, Sofia Hublitz, Skylar Gaertner, Jason Butler Harner, Esai Morales, Peter Mullan, Lisa Emery, Julia Garner, Janet McTeer, Charlie Tahan, Jessica Frances Dukes, Damian Young, Felix Solis, Alfonso Herrera, Adam Rothenberg",,"Bill Dubuque, Mark Williams",,,4,7/21/17,0c8c78f3-3bb3-55a6-a73f-69576544630b,5/3/22 14:55
https://www.netflix.com/title/81513706,Procession,Movie,Six men who were sexually abused by Catholic clergy as boys become a makeshift family and find empowerment by creating films inspired by their trauma.,18,Documentaries,1h 58m,11/19/21,"200,000",,Robert Greene,,"English - Audio Description, English [Original]",English,,,0aa812ee-897e-5bc6-b7bb-78a2183348e6,5/3/22 14:55
https://www.netflix.com/title/81043755,The Trial of the Chicago 7,Movie,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,18,US Movies,2h 10m,10/16/20,"2,700,000","Sacha Baron Cohen, Eddie Redmayne, Yahya Abdul-Mateen II, Jeremy Strong, Mark Rylance, Joseph Gordon-Levitt, Michael Keaton, Frank Langella, John Carroll Lynch, Alex Sharp, John Doman, Ben Shenkman",Aaron Sorkin,,"English - Audio Description, English [Original]",English,,,faf44247-bb65-556f-acf4-1be8a795a87f,5/3/22 14:55
https://www.netflix.com/title/80211627,Russian Doll,TVSeries,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop -- and staring down the barrel of her own mortality.,18,TV Dramas,,2/1/19,"5,200,000","Natasha Lyonne, Charlie Barnett, Greta Lee, Chloë Sevigny, Elizabeth Ashley, Annie Murphy, Brendan Sexton III, Yul Vazquez, Dascha Polanco, Jeremy Bobb, Rebecca Henderson, Brooke Timber",,"Leslye Headland, Natasha Lyonne, Amy Poehler",,,1,2/1/19,ce354e67-50f9-5bd0-8ed3-b356c8da7fd8,5/3/22 14:55
https://www.netflix.com/title/80017537,Grace and Frankie,TVSeries,"They’re not friends, but when their husbands leave them for each other, proper Grace and eccentric Frankie begin to bond in this Emmy-nominated series.",16,Sitcoms,,8/13/21,"13,700,000","Jane Fonda, Lily Tomlin, Martin Sheen, Sam Waterston, June Diane Raphael, Brooklyn Decker, Ethan Embry, Baron Vaughn",,"Marta Kauffman, Howard J. Morris",,,7,8/13/21,756a34c6-adee-5f35-b219-347637bf9c4e,5/3/22 14:55
https://www.netflix.com/title/81156325,The Hand of God,Movie,"In 1980s Naples, young Fabietto pursues his love for football as family tragedy strikes, shaping his uncertain but promising future as a filmmaker.",18,Dramas,2h 10m,12/15/21,"900,000","Filippo Scotti, Toni Servillo, Teresa Saponangelo, Marlon Joubert, Luisa Ranieri, Renato Carpentieri, Massimiliano Gallo, Betti Pedrazzi, Enzo Decaro, Sofya Gershevich, Lino Musella, Biagio Manna",Paolo Sorrentino,,"Italian - Audio Description, Italian [Original]","English, English, Italian",,,ea6c32bb-dc1f-58c9-a8f2-35443b986ada,5/3/22 14:55
https://www.netflix.com/title/80198137,Tuca & Bertie,TVSeries,Free-spirited toucan Tuca and self-doubting song thrush Bertie are best friends -- and birds -- who guide each other through life's ups and downs.,18,TV Comedies,,5/3/19,"1,200,000","Tiffany Haddish, Ali Wong, Steven Yeun, Nicole Byer, Raphael Bob-Waksberg, John Early, Richard E. Grant, Reggie Watts, Shamir Bailey, Cole Escola",,Lisa Hanawalt,,,1,5/3/19,a274f4b4-ba39-5a82-b487-6b2a5dcefd2b,5/3/22 14:55
https://www.netflix.com/title/81149450,Vikings: Valhalla,TVSeries,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history.",18,Period Pieces,,2/25/22,"116,500,000","Sam Corlett, Leo Suter, Frida Gustavsson, Jóhannes Haukur Jóhannesson, Asbjørn Krogh Nissen, Laura Berlin, Caroline Henderson, David Oakes, Lujza Richter, Søren Pilmark, Pollyanna McIntosh",,,,,1,2/25/22,07cda85a-9102-59fa-8fb7-5e5596c5e380,5/3/22 14:55
https://www.netflix.com/title/81039393,Cheer,TVSeries,This gripping docuseries follows the ups and downs of Navarro College's competitive cheer squad as they work to win a coveted national title.,16,Competition Reality TV,,1/8/20,"2,500,000",,,,,,2,1/8/20,c5c143ca-680f-57cf-933f-81e271a04573,5/3/22 14:55
https://www.netflix.com/title/80234304,The Queen's Gambit,TVSeries,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction.",18,TV Shows Based on Books,,10/23/20,"45,900,000","Anya Taylor-Joy, Bill Camp, Marielle Heller, Thomas Brodie-Sangster, Moses Ingram, Harry Melling, Isla Johnston, Christiane Seidel, Rebecca Root, Chloe Pirrie, Jacob Fortune-Lloyd",,"Scott Frank, Allan Scott",,,1,10/23/20,eb4d7ec8-818d-5171-ac12-f7416068f796,5/3/22 14:55
https://www.netflix.com/title/81210762,Young Royals,TVSeries,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",18,TV Dramas,,7/1/21,"8,600,000","Edvin Ryding, Omar Rudberg, Malte Gårdinger, Frida Argento, Nikita Uggla, Pernilla August",,,,,1,7/1/21,bac1f758-f5f9-59c8-a96b-9cd97d4b13d8,5/3/22 14:55
https://www.netflix.com/title/80236319,Shadow and Bone,TVSeries,Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.,16,TV Shows Based on Books,,4/23/21,"99,500,000","Jessie Mei Li, Archie Renaux, Ben Barnes, Freddy Carter, Amita Suman, Kit Young, Danielle Galligan, Calahan Skogman, Sujaya Dasgupta, Simon Sears, Daisy Head, Zoë Wanamaker, Luke Pasqualino, Julian Kostov",,,,,1,4/23/21,f1b6efcb-7ec5-56e1-83c1-69696dd6e900,5/3/22 14:55
https://www.netflix.com/title/80025172,Narcos,TVSeries,The true story of Colombia's infamously violent and powerful drug cartels fuels this gritty gangster drama series.,18,TV Thrillers,,11/30/16,"59,900,000","Wagner Moura, Pedro Pascal, Boyd Holbrook, Damián Alcázar, Alberto Ammann, Francisco Denis, Pepe Rapazote, Matias Varela, Michael Stahl-David, Matt Whelan, Arturo Castro, Javier Cámara, José María Yazpik, Eric Lange, Brett Cullen, Miguel Ángel Silvestre, Kerry Bishé, Paulina Gaitán, Cristina Umaña, Paulina García, Juan Sebastián Calero, Joanna Christie, Taliana Vargas, Andrea Londo, Manolo Cardona, Diego Cataño, Raúl Méndez, Bruno Bichir, Stephanie Sigman, Florencia Lozano, Juan Pablo Raba, Leynar Gomez, Konstantin Melikhov, Martina García, Maurice Compte, Mauricio Cujar, Jorge Monterrosa, Germán Jaramillo, Juan Pablo Shuk, Julián Díaz, Alejandro Buitrago, Federico Rivera",,"Chris Brancato, Carlo Bernard, Doug Miro",,,3,11/30/16,d3e8f2da-4e04-5ea1-81ad-67a1a896f35d,5/3/22 14:55
https://www.netflix.com/title/80031666,Winter on Fire: Ukraine's Fight for Freedom,Movie,"Over 93 days in Ukraine, what started as peaceful student demonstrations became a violent revolution and full-fledged civil rights movement.",18,Documentaries,1h 38m,1/6/16,"200,000",,Evgeny Afineevsky,,"English - Audio Description, Ukrainian [Original]","English, English",,,c4569259-6f94-58da-802d-b935e07c84b3,5/3/22 14:55
https://www.netflix.com/title/70258489,Derek,TVSeries,Ricky Gervais created and stars in this heartwarming comedy-drama series as a loyal English nursing home care worker who sees only the good in everyone.,18,Sitcoms,,1/1/19,"900,000","Ricky Gervais, Kerry Godliman, Karl Pilkington, David Earl, Kay Noone, Tim Barlow, Arthur Nightingale, Sheila Collings, Margaret Towner, Barry Martin, Prem Modgil, Blanche Williams, Ninette Finch, Brett Goldstein, Ruth Bratt, Holli Dempsey",,Ricky Gervais,,,3,1/1/19,d9a53f5d-347c-554b-84ad-08a96272d75e,5/3/22 14:55
https://www.netflix.com/title/81214609,Anxious People,TVSeries,"A bank robber holds the visitors of an open house hostage and then promptly vanishes, leaving the police baffled — and suspicious of everyone.",16,TV Mysteries,,12/29/21,"700,000","Dan Ekborg, Alfred Svensson, Marika Lagercrantz, Leif Andrée, Anna Granath, Per Andersson, Lottie Ejebrant, Carla Sehn, Petrina Solange, Sofia Ledarp, Sascha Zacharias",Felix Herngren,,,,1,12/29/21,5067ff09-4945-5c61-a5ca-0222c3652561,5/3/22 14:55
https://www.netflix.com/title/81264650,Catching Killers,TVSeries,"The investigators behind infamous serial killer cases reveal the harrowing, chilling details of their extraordinary efforts in this true crime series.",16,True Crime Documentaries,,11/4/21,"11,700,000",,,,,,2,11/4/21,fe6a68b9-2ba1-52aa-94db-7a2371f69b25,5/3/22 14:55
https://www.netflix.com/title/81193104,Murderville,TVSeries,Eccentric detective Terry Seattle teams up with clueless celebrity guest stars to investigate a series of murders in this improvisational crime comedy.,16,TV Mysteries,,2/3/22,"1,700,000","Will Arnett, Haneefah Wood, Lilan Bowden, Philip Smithey, Conan O'Brien, Marshawn Lynch, Kumail Nanjiani, Annie Murphy, Sharon Stone, Ken Jeong",,,,,1,2/3/22,03b6ab62-689c-5d80-b7e6-2cfd53422495,5/3/22 14:56
https://www.netflix.com/title/81031682,Worst Roommate Ever,TVSeries,Violent con artists. Stone-cold killers. These terrifying true stories unveil some of the worst cohabitation experiences one could ever imagine.,16,True Crime Documentaries,,3/1/22,"9,300,000",,,,,,1,3/1/22,bbc2e134-7b6f-5170-81b6-517a63e31931,5/3/22 14:56
https://www.netflix.com/title/80199128,Kim's Convenience,TVSeries,"While running a convenience store in Toronto, members of a Korean-Canadian family deal with customers, each other and the evolving world around them.",13,Sitcoms,,7/12/18,"6,800,000","Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu, Andrew Phung, Nicole Power",,"Ins Choi, Kevin White",,,5,7/12/18,69670824-3337-5bc7-bbca-cb27ce0ad652,5/3/22 14:56
https://www.netflix.com/title/80244630,Behind Her Eyes,TVSeries,A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife.,18,TV Mysteries,,2/17/21,"22,600,000","Simona Brown, Eve Hewson, Tom Bateman, Robert Aramayo, Tyler Howitt, Georgie Glen",,,,,1,2/17/21,19b0b3d0-fe65-549d-852c-2fdc8e80e737,5/3/22 14:56
https://www.netflix.com/title/80202874,Always Be My Maybe,Movie,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",13,US Movies,1h 42m,5/31/19,"7,800,000","Ali Wong, Randall Park, James Saito, Michelle Buteau, Vivian Bang, Keanu Reeves, Susan Park, Daniel Dae Kim, Karan Soni, Charlyne Yi",Nahnatchka Khan,,"English - Audio Description, English [Original], Hindi","English, Hindi",,,bd859f72-d053-51d6-974d-ab3a5122a7a1,5/3/22 14:56
https://www.netflix.com/title/81045007,My Octopus Teacher,Movie,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",7,Documentaries,1h 25m,9/7/20,"2,900,000",,"Pippa Ehrlich, James Reed",,"English - Audio Description, English [Original]",English,,,f62d45dd-99e9-52c3-b81b-cc031f00fcf6,5/3/22 14:56
https://www.netflix.com/title/81237994,All of Us Are Dead,TVSeries,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,18,Horror TV Serials,,1/28/22,"94,600,000","Park Ji-hu, Yoon Chan-young, Cho Yi-hyun, Lomon, Yoo In-soo, Lee You-mi, Kim Byong-chul, Lee Kyoo-hyung, Jeon Bae-soo",,"Lee JQ, Chun Sung-il, Kim Nam-su",,,1,1/28/22,6e719f3e-1c05-572b-b05c-21c88329d655,5/3/22 14:56
https://www.netflix.com/title/80238565,Derry Girls,TVSeries,"Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager.",16,Sitcoms,,12/21/18,"6,400,000","Saoirse-Monica Jackson, Nicola Coughlan, Louisa Harland, Jamie-Lee O'Donnell, Dylan Llewellyn, Tara Lynne O'Neill, Kathy Kiera Clarke, Tommy Tiernan, Ian McElhinney, Siobhan McSweeney",,Lisa McGee,,,2,12/21/18,d60fa7c2-3f47-58e8-b12d-be46459d8239,5/3/22 14:56
https://www.netflix.com/title/81166770,Maid,TVSeries,"After fleeing an abusive relationship, a young mother finds a job cleaning houses as she fights to provide for her child and build them a better future.",18,TV Shows Based on Books,,10/1/21,"61,500,000","Margaret Qualley, Andie MacDowell, Nick Robinson, Anika Noni Rose, Tracy Vilar, Billy Burke, Rylea Nevaeh Whittet",,Molly Smith Metzler,,,1,10/1/21,c8fd286d-a3bb-5a25-917d-6e3aa44c21c2,5/3/22 14:56
https://www.netflix.com/title/81178338,The House,Movie,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",16,US Movies,1h 37m,1/14/22,"1,700,000","Mia Goth, Jarvis Cocker, Susan Wokoma, Helena Bonham Carter, Matthew Goode, Claudie Blakley, Sven Wollter, Yvonne Lombard, Paul Kaye, Will Sharpe, Mark Heap","Emma De Swaef, Marc James Roels, Niki Lindroth von Bahr, Paloma Baeza",,"English - Audio Description, English [Original], Hindi",English,,,264993ca-2962-5a31-9f78-85768ac39f00,5/3/22 14:56
https://www.netflix.com/title/80097141,Godless,TVSeries,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",18,TV Dramas,,11/22/17,"29,900,000","Jeff Daniels, Michelle Dockery, Jack O'Connell, Scoot McNairy, Merritt Wever, Thomas Brodie-Sangster, Sam Waterston, Tantoo Cardinal",Scott Frank,Scott Frank,,,1,11/22/17,0eba7418-9690-5bc0-a39a-75693460cd07,5/3/22 14:56
https://www.netflix.com/title/80174608,"Love, Death & Robots",TVSeries,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",18,Horror TV Serials,,3/15/19,"9,100,000","Michael B. Jordan, Elodie Yung, Joe Dempsie, Topher Grace, Mary Elizabeth Winstead, Gary Cole, Samira Wiley, Daisuke Tsuji, Maurice LaMarche, Rebecca Riedy, Helen Sadler, Hayley McLaughlin, Time Winters, Elly Condron, Stefan Kapicic, Bruce Thomas, Jeff Berg, Aaron Himelstein, Carlos Alazraqui, Jill Talley, Brian Bloom, Chris Cox, Michael Benyaer, Fred Tatasciore, Scott Whyte, Josh Brener, Gary Anthony Williams, Chris Parnell, Graham Hamilton, Adam Bartley, Kevin Michael Richardson, Emma Thornett, Henry Douthwaite, Madeleine Knight, Rebecca Banatvala, Kirk Thornton, Yuri Lowenthal, Elaine Tan, Matthew Yang King, Gwendoline Yeo, Neil Kaplan, G.K. Bowes, Courtenay Taylor, Nancy Linari, Ben Giroux, Brian Keane, Archie Madekwe, Sebastian Croft, Beatriz Godinho, Alexander Lobo Moreno, Nolan North, Emily O'Brien, Louis Bernard, Mounia Moula, Steven Pacey, Divi Mittal, Sami Amber",,"Tim Miller, David Fincher, Jennifer Miller, Josh Donen",,,2,3/15/19,75321089-7af2-54c5-8dde-d6aaeffb9a1b,5/3/22 14:56
https://www.netflix.com/title/81028975,The Unforgivable,Movie,"Released from prison into a society that won't forgive her, a woman convicted of murder searches for the little sister she was forced to leave behind.",18,US Movies,1h 54m,12/10/21,"14,100,000","Sandra Bullock, Vincent D'Onofrio, Viola Davis, Jon Bernthal, Richard Thomas, Linda Emond, Aisling Franciosi, Rob Morgan, Emma Nelson",Nora Fingscheidt,,"English - Audio Description, English [Original], Hindi",English,,,61cf3ba1-a23d-5fdf-b451-18b8c6433892,5/3/22 14:56
https://www.netflix.com/title/80241239,Locke & Key,TVSeries,"After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets.",18,Fantasy TV Shows,,2/7/20,"27,800,000","Darby Stanchfield, Connor Jessup, Emilia Jones, Jackson Robert Scott, Petrice Jones, Laysla De Oliveira, Griffin Gluck, Aaron Ashmore, Brendan Hines, Hallea Jones, Sherri Saum, Bill Heck, Genevieve Kang, Kevin Alves, Thomas Mitchell Barnet, Eric Graise, Felix Mallard, Martin Roach, Asha Bromfield, Steven Williams, Coby Bird, Jesse Camacho, Joy Tanner, Liyou Abere",,,,,2,2/7/20,4e7da5ff-b7a0-5fec-9c26-6282cff03257,5/3/22 14:56
https://www.netflix.com/title/80225312,Undercover,TVSeries,The lines begin to blur for a pair of undercover cops as they try to infiltrate a drug kingpin's operation by posing as a couple and moving in next door.,18,TV Thrillers,,5/3/19,"11,200,000","Tom Waes, Frank Lammers, Nazmiye Oral, Murat Seven, Gökhan Girginol, Gökhan Kizilbuga, Elise Schaap, Yannick van de Velde, Jeroen Van der Ven, Manou Kersting, Ruth Becquart, Sebastien Dewaele, Anna Drijver, Emma Verlinden, Raymond Thiry, Wim Willaert",,Nico Moolenaar,,,3,5/3/19,85dd2f1a-c256-5deb-9bc2-748938173964,5/3/22 14:56
https://www.netflix.com/title/80240904,Fistful of Vengeance,Movie,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,18,US Movies,1h 36m,2/17/22,"5,800,000","Iko Uwais, Lewis Tan, Lawrence Kao, Pearl Thusi, Francesca Ploypailin Corney, Jason Tobin, Yayaying Rhatha Phongam, Simon Kook, JuJu Chan Szeto",Roel Reiné,,"English - Audio Description, English [Original], Hindi",English,,,43dbfc5e-2e6f-5841-9509-4b8954eec1ed,5/3/22 14:56
https://www.netflix.com/title/81252357,Don't Look Up,Movie,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,18,Social Issue Dramas,2h 18m,12/24/21,"25,200,000","Leonardo DiCaprio, Jennifer Lawrence, Meryl Streep, Cate Blanchett, Rob Morgan, Jonah Hill, Mark Rylance, Tyler Perry, Timothée Chalamet, Ariana Grande, Scott Mescudi, Michael Chiklis, Melanie Lynskey, Himesh Patel, Tomer Sisley, Paul Guilfoyle, Robert Joy",Adam McKay,,"English - Audio Description, English [Original], Hindi",English,,,9f3ff3bf-545e-596e-9351-c2578528e231,5/3/22 14:56
https://www.netflix.com/title/80998491,After Life,TVSeries,"Struggling to come to terms with his wife's death, a writer for a newspaper adopts a gruff new persona in an effort to push away those trying to help.",18,TV Dramas,,3/8/19,"8,800,000","Ricky Gervais, Tom Basden, Tony Way, Diane Morgan, Mandeep Dhillon, David Bradley, Ashley Jensen, Kerry Godliman, Penelope Wilton, Jo Hartley, Paul Kaye, Roisin Conaty, Joe Wilkinson, David Earl, Ethan Lawrence, Kath Hughes",,Ricky Gervais,,,3,3/8/19,5102c921-1ef9-5651-a1d8-dac9b82d4e22,5/3/22 14:56
https://www.netflix.com/title/81090319,Dark Desire,TVSeries,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.",18,TV Mysteries,,7/15/20,"27,000,000","Maite Perroni, Erik Hayser, Alejandro Speitzer, Jorge Poza, Catherine Siachoque, Arturo Barba, Regina Pavón, Ariana Saavedra, María Fernanda Yepes, Paulina Matos, Leticia Huijara, Claudia Pineda, Esteban Soberanes, Claudia Ríos, Samantha Orozco, Fabián Merlo, Eligio Meléndez, Carmen Beato, Carlos Torres, Toño Valdés",,Leticia López Margalli,,,2,7/15/20,e3f8c1a9-21b7-514c-a791-3de639fd40b6,5/3/22 14:56
https://www.netflix.com/title/81008305,Inventing Anna,TVSeries,"Audacious entrepreneur or con artist? A journalist chases down the story of Anna Delvey, who convinced New York's elite she was a German heiress.",18,TV Dramas,,2/11/22,"34,800,000","Anna Chlumsky, Julia Garner, Arian Moayed, Alexis Floyd, Anders Holm, Terry Kinney, Katie Lowes, Jeff Perry, Anna Deavere Smith, Laverne Cox",,Shonda Rhimes,,,1,2/11/22,ead8c75a-0d06-5c49-83ca-0d13a0a47836,5/3/22 14:56
https://www.netflix.com/title/81517168,Twenty Five Twenty One,TVSeries,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.",13,TV Dramas,,2/12/22,"47,800,000","Kim Tae-ri, Nam Joo-hyuk, Kim Ji-yeon, Choi Hyun-wook, Lee Ju-myoung",,"Jung Jee-hyun, Kwon Do-eun",,,1,2/12/22,68bc2a70-5988-5bae-a136-5bb4decec7cc,5/3/22 14:56
https://www.netflix.com/title/80233441,The Staircase,TVSeries,"Accident or murder? After the mysterious death of his wife, author Michael Peterson watches his life go under the microscope.",18,TV Mysteries,,6/8/18,"4,800,000",,,,,,1,6/8/18,dd74607c-6a40-5b5e-a458-5a1589bfe958,5/3/22 14:56
https://www.netflix.com/title/81345983,The Guilty,Movie,A troubled police detective assigned to 911 operator duty scrambles to save a distressed caller during a harrowing day of revelations — and reckonings.,16,US Movies,1h 31m,10/1/21,"16,200,000","Jake Gyllenhaal, Ethan Hawke, Riley Keough, Peter Sarsgaard, Christina Vidal Mitchell, Paul Dano, Eli Goree, Da'Vine Joy Randolph, David Castañeda",Antoine Fuqua,,"English - Audio Description, English [Original], Hindi",English,,,bf37799f-5d9e-5460-b631-73a874000dd8,5/3/22 14:56
https://www.netflix.com/title/80044950,The OA,TVSeries,"Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission.",18,TV Mysteries,,12/16/16,"15,300,000","Brit Marling, Jason Isaacs, Emory Cohen, Patrick Gibson, Kingsley Ben-Adir, Scott Wilson, Alice Krige, Phyllis Smith, Brendan Meyer, Brandon Perea, Ian Alexander, Will Brill, Paz Vega, Chloe Levine, Sharon Van Etten, Riz Ahmed",,"Brit Marling, Zal Batmanglij",,,2,12/16/16,9fbb15bf-9158-5893-8620-3326724cf49a,5/3/22 14:56
https://www.netflix.com/title/81021929,Space Force,TVSeries,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,16,TV Comedies,,5/29/20,"7,000,000","Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Don Lake, Tim Meadows, Lisa Kudrow, Fred Willard, Spencer House, Owen Daniels, Alex Sparrow, Hector Duran, Chris Gethard, Aparna Nancherla",,"Steve Carell, Greg Daniels",,,2,5/29/20,72e2a0af-02a1-5d25-9a1d-eb74cd82e6b8,5/3/22 14:56
https://www.netflix.com/title/81123055,In From the Cold,TVSeries,"Exposed as an ex-Russian spy, an American single mom must juggle family life and unique shape-shifting skills in a battle against an insidious enemy.",18,TV Thrillers,,1/28/22,"17,800,000","Margarita Levieva, Cillian O'Sullivan, Lydia Fleming, Charles Brice, Stasya Miloslavskaya, Alyona Khmelnitskaya, Anastasia Martin, Lola Mae Loughran",,Adam Glass,,,1,1/28/22,030c5bef-bf17-5e3c-874a-5248a0fc798c,5/3/22 14:56
https://www.netflix.com/title/81036622,Toy Boy,TVSeries,"After seven years in a Málaga prison, a male stripper is released pending retrial and sets out to prove his lover framed him for her husband's murder.",18,TV Thrillers,,2/28/20,"18,100,000","Jesús Mosquera, Cristina Castaño, María Pedraza, Jose de la Torre, Carlo Costanzia, Raudel Raúl Martiato, Juanjo Almeida, Maxi Iglesias, José Manuel Seda, Álex Gadea, Javier Mora, Pedro Casablanc, Elisa Matilla, María Pujalte, Adelfa Calvo, Álex González, Federica Sabatini, Miriam Díaz Aroca",,"César Benítez, Juan Carlos Cueto, Rocío Martínez Llano",,,2,2/28/20,957197b0-7cec-58aa-9c78-62fc50e1fe74,5/3/22 14:56
https://www.netflix.com/title/81464765,14 Peaks: Nothing Is Impossible,Movie,"Fearless Nepali mountaineer Nimsdai Purja embarks on a seemingly impossible quest to summit all 14 of the world’s 8,000-meter peaks in seven months.",13,Documentaries,1h 41m,11/29/21,"3,700,000",,Torquil Jones,,"English - Audio Description, English [Original], Hindi",English,,,cd828c29-8ecd-54b1-8c12-e8911dac5c2e,5/3/22 14:56
https://www.netflix.com/title/81435684,Arcane,TVSeries,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",16,Fantasy TV Shows,,11/7/21,"15,200,000","Hailee Steinfeld, Katie Leung, Kevin Alejandro, Jason Spisak, Ella Purnell, Toks Olagundoye, JB Blanc, Harry Lloyd, Shohreh Aghdashloo, Mick Wingert, Yuri Lowenthal, Josh Keaton, Mia Sinclair Jenness, Remy Hii",,"Christian Linke, Alex Yee",,,1,11/7/21,2b0b2a1f-a3e4-55f5-96cb-8015d4ae8817,5/3/22 14:56